ФИО,Пол,Роль в мероприятии,Список компетенций,Должность,Категория,Начало трудового стажа,Место работы,Профессия,Дата рождения,Начало трудовой деятельности в РОСАТОМ,Образование,Место образования,Год оканчания,Специальность,individual_result,Скор/стаж,Перспективность,Возраст,Количество сложных задач,Количество средних задач
ФИО_155,0,Участник мероприятия,Строительный контроль; ,Инженер по охране труда,,2015-10-15,"""ФГУП """"ПО"""" Маяк"""" Центральная заводская лаборатория """,,1974-01-14,,,,,,42.062275703699164,,0,,,
ФИО_627,1,Участник мероприятия,Инженерное проектирование; ,,,02.2013,"ФГУП ПО ""МАЯК"", завод 235",,1999-02-18,2000-07-28,среднее профессиональное,,,,0.0,,0,,,
ФИО_468,0,Участник мероприятия,Инженерное мышление. Каракури; ,Ведущий инженер,,2019-03-04,Федеральное государственное унитарное предприятие Научно-исследовательский институт Научно-производственное объединение «Луч»,,2001-01-11,2017-12-18,,,,,0.7002547633820235,,0,,,
ФИО_556,1,Участник мероприятия,Корпоративная защита от внутренних угроз информационной безопасности; ,-,,08.2015,"""Балаковоатомэнергоремонт""-филиал АО ""Атомэнергоремонт""",,2004-03-22,2021-05-14,Высшее,ИрГУПС,,Эксплуатация железных дорог,44.99539664635505,,0,,,
ФИО_496,1,Участник мероприятия,Управление жизненным циклом; ,Лаборант химического анализа 6 разряда,,03.05.2005,"ПАО ""Корпорация ""Иркут"" в г. Воронеже",,1986-04-10,2013,Высшее,ИрГУПС,2009;2019,Эксплуатация железных дорог,0.0,0.0,0,32.19969703510169,,
ФИО_676,0,Участник мероприятия,Мехатроника; ,Инженер по качеству,,01.2019,Казанский (Приволжский) федеральный университет,,1988-12-30,2019,,,,,30.999737853335596,0.191026616391896,0,30.154097576991944,1.2326228716425305,1.6267129969485166
ФИО_222,0,Участник мероприятия,Технологии композитов; ,Инженер по качеству,,2016-10-03,"""АО филиал концерна Росэнеогоатом """" калининская АЭС""""""",,2002-11-30,04.2009,,,,,6.074557544257546,,0,,,
ФИО_115,1,Участник мероприятия,Инженерное мышление. Каракури; ,,,2013-07-06,"""АО """"Концерн Титан-2"""" отдел строительного контроля""",,1995-09-29,2021-09-21,,,,,0.0,,0,,,
ФИО_300,0,Участник мероприятия,Сетевое и системное администрирование; ,Слесарь-ремонтник,,01.2021,"ФГБОУ ВО НИУ ""МЭИ""",Вывод из эксплуатации объектов использования атомной энергии,1986-09-18,2021-08-02,,,,,0.0,0.0,0,25.780412127527804,,
ФИО_706,0,Участник мероприятия,Бетонные строительные работы; ,Инженер-проектировщик 3 категории,,2002-11-14,ГАПОУ СО УРТК им. А.С. Попова,нет в предлагаемом списке,1993-09-14,2012,,,,,33.303315611013126,,0,,,
ФИО_157,0,Участник мероприятия,Сварочные технологии; ,Студент,Специалист (рабочие специальности),,Федеральное государственное унитарное предприятие «производственное объединение «Маяк»,Инженерное проектирование,1999-04-25,,,,,,6.205466275235187,,0,,,
ФИО_90,0,Участник мероприятия,Охрана труда; ,Разработчик группы интеграционной разработки,,-,"""АО """"Концерн Титан-2"""" отдел строительного контроля""",,1993-07-29,,,,,,28.420120462353587,0.0426329804413066,0,38.65306958999501,1.4540169518564345,2.5326177721867213
ФИО_28,0,Участник мероприятия,Токарные работы на станках с ЧПУ; ,Специалист,Специалист (рабочие специальности),2017-01-12,БИТИ НИЯУ МИФИ,Сетевое и системное администрирование,1995-08-05,2013-07-06,,,,,43.27347608910224,0.036900101632339644,0,23.94266571120836,,
ФИО_34,0,Участник мероприятия,Электроника; ,Ведущий эксперт,Инженер,01.2014,Машиностроительный завод,,1976-11-06,,,,,,0.0,0.08871470913047863,0,35.18284498153291,,
ФИО_106,0,Участник мероприятия,Охрана окружающей среды; ,электрослесарь 3 р,,06.2022,"""АО """"Сибирский химический комбинат""""""",Инженерное проектирование,1985-01-14,,,,,,0.0,,0,,,
ФИО_502,0,Участник мероприятия,Информационная безопасность; ,Инженер-технолог 2 категории,,2016,"""АО """"Консист-Оператор-Связи""""""",,1994-09-28,2020-07-02,,,,,19.693052810812855,,0,,,
ФИО_523,0,Участник мероприятия,Промышленная механика и монтаж; ,Руководитель направления,,04.2020,Акционерное общество «Федеральный научно-производственный центр «Производственное объединение «Старт» имени М.В.Проценко»,Токарные / Фрезерные работы на станках с ЧПУ,1998-04-18,2021-05-14,,,,,0.0,0.0,0,36.420823126603366,,
ФИО_412,0,Участник мероприятия,Квантовые технологии; ,Студент,,1999-06-18,"ФГУП ""Комбинат""Электрохимприбор""",,11.05.1996,,,,,,59.864218687868444,0.13811866106289938,0,28.509865626158188,1.6168960832578727,2.483370157833954
ФИО_342,0,Участник мероприятия,Сетевое и системное администрирование; ,Главный специалист,Инженер,1999-08-18,НВПК НИЯУ МИФИ,нет в предлагаемом списке,22.06.1993,,,,,,0.0,0.0,0,28.13889920710525,1.1161241992523756,1.7875281030075656
ФИО_399,0,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,Студент,,09.1994,"""ПАО """"Ковровский механический завод""""""",,1986-07-27,2008-03-20,,,,,9.870465661433524,0.020797887322923002,0,36.43475601209705,1.1253362723097218,1.6167286778016492
ФИО_373,0,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,Главный эксперт,,06.2018,АО «Гринатом»,,2004-06-16,15.01.2015,,,,,44.2867411150381,0.22473429563768468,0,29.247104932007236,,
ФИО_99,0,Участник мероприятия,Радиационный контроль; ,Нет,,2007-12-01,"""АО """"ОКБМ Африкантов""""""",,2001-05-31,,,,,,47.85051282695474,,0,,,
ФИО_14,0,Участник мероприятия,Инженерное проектирование; ,Специалист,,2022,"""АО """"Сибирский химический комбинат""""""",,18.07.1991,,,,,,0.0,,0,,,
ФИО_644,0,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,ведущий специалист,,"10,2019","Федеральное государственное унитарное предприятие ""Производственное объединение ""Маяк""",,30.05.1981,,,,,,5.785943075943319,,0,28.550396479410253,,
ФИО_511,0,Участник мероприятия,Управление качеством; ,инженер по защите информации,,2000-09-12,"""АО """"Консист-Оператор-Связи""""""",,1986-10-06,2017,,,,,0.0,,0,,,
ФИО_381,1,Участник мероприятия,Мехатроника; ,фрезеровщик,Специалист (рабочие специальности),1998-08-11,Технологический Институт Национальный Исследовательский Ядерный Университет МИФИ,Радиационный контроль,,2019-09-07,,,,,30.863200312509704,,0,,,
ФИО_139,0,Участник мероприятия,Сварочные технологии; ,Инженер по охране окружающей среды 3 категории,,2004,ФГУП «Приборостроительный завод имени К.А. Володина»,,28.07.1993,,,,,,46.650764361843414,,0,,,
ФИО_104,1,Участник мероприятия,Электроника; ,ведущий инженер-программист,Специалист (рабочие специальности),09.2014,"""ФГУП """"ПО """"Маяк""""""",нет в предлагаемом списке,1987-06-26,2016-02-24,,,,,7.520673125521416,0.06761357378486595,0,30.77819053029247,,
ФИО_408,0,Участник мероприятия,Бетонные строительные работы; ,Арматурщик,,2022,"АО ""КОНЦЕРН ТИТАН-2""",,1996-12-17,,,,,,28.013432347306004,,0,,,
ФИО_625,1,Участник мероприятия,Охрана труда; ,Инженер-проектировщик,Инженер,2010-07-22,Акционерное общество Центральное Конструкторское Бюро Машиностроения ,,18.05.2001,20022022,,,,,0.0,,0,,,
ФИО_140,0,Участник мероприятия,Сметное дело; ,Токарь,Инженер,"11,2","""АО """"Чепецкий Механический Завод",,17.01.1993,,,,,,41.84507633140681,0.11638607923907154,0,26.743522949303205,1.3125567016455233,
ФИО_527,0,Участник мероприятия,Инженер-конструктор; ,,,июн.11,ФГУП «ПО «Маяк»,,11.02.1988,,,,2015,,0.0,0.03125606760797937,0,35.50468220268978,1.0137119509876833,2.1920691045645198
ФИО_506,1,Участник мероприятия,Аналитический контроль; ,Инженер по качеству,,1982-01-20,"Акционерное общество ""Атомэнергопроект""",,1983-08-07,,,,,,0.0,0.0,0,31.475639673329127,,
ФИО_93,1,Участник мероприятия,Электроника; ,,,12.03.2018,ФГУП ПО МАЯК ПМЗ ЦИНО,Инженерное проектирование,,19.06.2021,,,,,42.191330947599496,,0,,,
ФИО_175,0,Участник мероприятия,Корпоративная защита от внутренних угроз информационной безопасности; ,специалист 1 категории,Инженер,2012-11-01,ФГУП ПО МАЯК,Инженерное проектирование,12.01.1978,,,,,,14.308604324188362,0.10519355775891526,0,37.88756727083816,,
ФИО_472,0,Участник мероприятия,Промышленная механика и монтаж; ,Слесарь по КИПиА 4 разряда,,06.2014,ФГУП ПО «Маяк»,,1997-08-18,,,,,,82.39982390056977,,0,,,
ФИО_465,1,Участник мероприятия,Неразрушающий контроль; ,Инженер 1 категории,,01.11.1995,НИЯУ МИФИ,,1988-06-06,2002-01-10,,,,,38.19775252405353,,0,33.77476224604617,,
ФИО_456,0,Участник мероприятия,Информационная безопасность; ,Р-248,,2009-03-10,АО Гринатом,,1999-02-18,,,,,,8.077361714850706,,0,,,
ФИО_187,0,Участник мероприятия,Сварочные технологии; ,электрослесарь 3 р,Инженер,апр.19,АО Центральное конструкторское бюро машиностроения,нет в предлагаемом списке,,01.09.2019,,,,,12.914552316154008,0.0,0,34.78901605773192,1.0,
ФИО_455,1,Участник мероприятия,Работы на токарных универсальных станках; ,Слесарь-ремонтник 5 разряда,Специалист (рабочие специальности),2000-05-15,"""АО """"Концерн ТИТАН-2""""""",,1995-09-29,,,,2016,,59.24825575261641,,0,,,
ФИО_505,0,Участник мероприятия,Технологии композитов; ,Плотник,,1997-06-20,ИВТЭ НИЯУ МИФИ,Инженерное проектирование,1988-09-06,08.2009,,,,,43.981622679244495,,0,,,
ФИО_347,0,Участник мероприятия,Программные решения для бизнеса; ,Монтажник по монтажу стальных и железобетонных конструкций,,2016-10-10,АО «ФНПЦ «ПО «Старт» им. М.В.Проценко»,,1995-04-09,2020-03-12,,,,,13.31639265371524,,0,,,
ФИО_528,1,Участник мероприятия,Мехатроника; ,слесарь механосборочных работ,,2016-10-10,"""АО """"Сибирский химический комбинат""""""",,18.03.1991,2021-05-14,,,,,0.0,,0,,,
ФИО_70,0,Участник мероприятия,Промышленная автоматика; ,,,,АО «АТОМПРОЕКТ»,нет в предлагаемом списке,,,,,,,0.0,0.03451564289483364,0,30.73465896356051,,
ФИО_544,1,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,,,,АО Никимт атомстрой,,04.03.80,,,,,,17.642627015621745,0.013368399035251471,0,34.58949042750125,1.2696576171243446,2.485509105680524
ФИО_636,1,Участник мероприятия,Корпоративная защита от внутренних угроз информационной безопасности; ,студент,,"11,2009",Национальный исследовательский ядерный университет «МИФИ»,,1992-10-03,,,,,,7.767822288816403,,0,,,
ФИО_95,0,Участник мероприятия,Обслуживание и ремонт оборудования релейной защиты и автоматики; ,Инженер по выводу из эксплуатации,,2005-09-12,Филиал АО ''Концерн Росэнергоатом'' ''Кольская атомная станция'',,1984-01-29,2021-03-18,,,,,4.102837422101953,,0,,,
ФИО_440,0,Участник мероприятия,Вывод из эксплуатации объектов использования атомной энергии; ,Мастер-лаборант,,,"Акционерное общество ""Центральное конструкторское бюро машиностроения""",,,,,,,,6.323026004498976,0.0016166810148067617,0,30.738605013052837,,
ФИО_566,0,Участник мероприятия,Вывод из эксплуатации объектов использования атомной энергии; ,Инженер по качеству,,2016-10-10,БИТИ НИЯУ МИФИ,,1988-05-17,2001-01-25,,,,,3.7866214883040463,,0,,,
ФИО_680,0,Участник мероприятия,Информационная безопасность; ,Инженер 1 категории,,2011-09-01,Акционерное общество Атомспецтранс Озерский филиал,,14.07.1985,2004-10-01,,,,,0.0,,0,30.68149954415311,,
ФИО_66,0,Участник мероприятия,Технологии композитов; ,,Студент,,"Федеральное Государственное Унитарное Предприятие ""Приборостроительный завод имени К.А.Володина""",Инженер-конструктор,1994-06-15,,,,,,0.0,0.04002070687452229,0,36.05359320897513,1.5051318893622307,1.9359639894623006
ФИО_652,0,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,Инженер-конструктор,,03.2012,Федеральное государственное унитарное предприятие «Федеральный экологический оператор»,,2000-02-12,19.06.2021,Высшее,"""Юго-Западный Государственный Университет""",2022,,0.0,,0,19.159695812936906,,
ФИО_174,1,Участник мероприятия,Промышленная автоматика; ,Электромонтер,,,"""АО """"Сибирский химический комбинат""""""",,,,,,,,52.42474184802559,,0,26.183312906598893,,
ФИО_695,1,Участник мероприятия,Вывод из эксплуатации объектов использования атомной энергии; ,Главный специалист группы сопровождения систем департамента информационной безопасности,,2009-08-10,Федеральное государственное унитарное предприятие горно химический комбинат,,1983-07-11,,,,,,33.21828135789607,0.17969025879481088,0,25.20590976105887,1.2661769553626674,2.3659473107836484
ФИО_111,0,Участник мероприятия,Промышленная механика и монтаж; ,,,2020,Иатэ НИЯУ МИФИ,,,,Высшее,,,,0.0,,0,,,
ФИО_330,0,Участник мероприятия,Программные решения для бизнеса; ,Монтажник,,01.06.2021,Балаково АтомЭнергоРемонт ,,,2015-10-26,Высшее,,,,35.910187636948294,,0,,,
ФИО_420,0,Участник мероприятия,Инженерное проектирование; ,Инженер участка релейной защиты и автоматики главной схемы,,2001-07-01,Федеральное государственное бюджетное образовательное учреждение высшего образования «Национальный исследовательский уни,,1989-04-18,,Высшее,,,,0.0,,0,34.4127672386608,,
ФИО_344,0,Участник мероприятия,Программные решения для бизнеса; ,Токарь,,2016-01-18,"АО ""Концерн Росэнергоатом"" филиал Нововоронежская АЭС",,16.08.1983,08.09.2020,,ТТИ НИЯУ МИФИ,,Физика и техника оптической связи,12.063160874125325,,0,,,
ФИО_83,0,Участник мероприятия,Управление качеством; ,Инженер-проектировщик 3 категории,,2005-09-29,АО Никимт атомстрой,,,1996,,,,,0.0,,0,,,
ФИО_76,1,Участник мероприятия,Вывод из эксплуатации объектов использования атомной энергии; ,Инженер 2 категории,Инженер,2018-07-01,Акционерное общество «Русатом Автоматизированные системы управления»,,2004-03-29,2016-02-24,,МСГА,2010,,0.0,0.0,0,33.1918318934624,,
ФИО_1,0,Участник мероприятия,Охрана окружающей среды; ,нет данных,,2016-10-10,"""ПАО """"Машиностроительный завод""""""",Информационная безопасность,02.10.1987,2021-06-01,,,,,36.190033511454274,,0,,,
ФИО_429,1,Участник мероприятия,Инженер-конструктор; ,,,мар.19,Служба управления проектами,,1996-04-27,2014-04-21,,,,,13.544064098962494,,0,,,
ФИО_557,0,Участник мероприятия,Работы на токарных универсальных станках; ,слесарь по КИПиА,,,"""Акционерное общество """"Ангарский электролизный химический комбинат""""""",,,,,,,,29.256312453940858,,0,,,
ФИО_653,0,Участник мероприятия,Промышленная механика и монтаж; ,Разработчик,Инженер,1994-07-31,АКЦИОНЕРНОЕ ОБЩЕСТВО КОНЦЕРН ТИТАН-2,,31.05.1986,2021-08-28,,,,,10.439474503099188,,1,19.188226265455448,,
ФИО_306,0,Участник мероприятия,Электроника; ,Слесарь-ремонтник,Специалист (рабочие специальности),2010-10-01,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""КОНСИСТ - ОПЕРАТОР СВЯЗИ"" ""БЕЛОЯРСКИЙ""",,1998-08-05,2022,,,,,19.657438823228237,,0,,,
ФИО_138,0,Участник мероприятия,Инженерное мышление. Каракури; ,начальник отдела,Специалист (рабочие специальности),1986-08-06,Центр Компетенций WorldSkills Национального Исследовательского Ядерного Университета МИФИ,Радиационный контроль,1990-09-03,"11,2013",,,,,16.478588715383086,,0,34.81111224341586,,
ФИО_481,0,Участник мероприятия,Корпоративная защита от внутренних угроз информационной безопасности; ,Начальник участка,,май.07,АО «Государственный специализированный проектный институт»,,1975-04-02,,,,,,4.138311486832237,0.025339056440664934,0,29.172221004468575,1.2659332320577783,2.057488048865962
ФИО_188,0,Участник мероприятия,Работы на токарных универсальных станках; ,Главный эксперт,,1991-09-01,"""АО """"Концерн ТИТАН-2""""""",,19.02.1994,2011,,,,,48.496422907505796,0.15130391680923583,0,31.867165826540138,1.1595124054570045,1.7291090411410752
ФИО_705,0,Участник мероприятия,Программные решения для бизнеса; ,Инженер-электроник,,2014,ООО Газпромнефть - Цифровые решения,,1994-05-17,2017,,,,,2.5498913927470106,0.18350759888836868,0,25.74901539128625,1.0545271310004503,2.5569051091149513
ФИО_277,0,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,Начальник группы,,2010-10-01,Национальный исследовательский ядерный университет «МИФИ»,,2002-03-30,,Среднее профессиональное;Начальное профессиональное,ИрГУПС,2015;2014,Эксплуатация железных дорог,11.12248922135829,,0,,,
ФИО_31,0,Участник мероприятия,Геодезия; ,Специалист,,"10,2014",Калининском Атомная Электростанция,,16.05.1996,,Высшее ,ИрГУПС,2018,,23.93270846650794,,0,,,
ФИО_449,0,Участник мероприятия,Промышленная механика и монтаж; ,Инженер-электроник,,01.07.2000,ГБПОУ МГОК,,,,,,,,0.0,0.0,0,33.09104087342989,,
ФИО_3,0,Участник мероприятия,Сетевое и системное администрирование; ,Инженер-технолог 2 категории,,"11,2007",АО Гринатом,,25.12.1990,,,,,,32.012469532795365,0.05532119774267953,0,26.348082492255465,,
ФИО_184,1,Участник мероприятия,Инженерное мышление. Каракури; ,Бетонщик 5 р,,,"""АО """"Сибирский химический комбинат""""""",,,,,,,Инженер-технолог;Экономист-менеджер,0.0,,0,,,
ФИО_18,1,Участник мероприятия,Сметное дело; ,Студент,,,"ООО ""ЗапСибНефтехим""",,,,,,,,38.354016974755474,,0,19.88318639302935,,
ФИО_47,0,Участник мероприятия,Мехатроника; ,Студент,,,"""АО """"Сибирский химический комбинат""""""",,,,,,,,22.698350010257485,,0,,,
ФИО_670,0,Участник мероприятия,Охрана труда; ,,,,"филиал АО ""Концерн Росэнергоатом"" ""Калининская АЭС""",,,,,,,,22.899572014870625,,0,,,
ФИО_308,0,Участник мероприятия,Управление качеством; ,Электромонтер,,2008-08-16,"""АО """"ЕВРАЗ ОБЪЕДИНЕННЫЙ ЗАПАДНО-СИБИРСКИЙ МЕТАЛЛУРГИЧЕСКИЙ КОМБИНАТ""""""",,29.07.1999,,,,,,41.47423448413753,,0,,,
ФИО_433,0,Участник мероприятия,Строительный контроль; ,Инженер по подготовке производства главный,Инженер,2007-08-10,Акционерное общество «Ведущий проектно-изыскательский и научно-исследовательский институт промышленной технологии».,,1990-07-31,,,,,,23.946875883655515,0.05096267705580254,0,31.205058430758722,,
ФИО_626,0,Участник мероприятия,Инженер-конструктор; ,Инженер-электроник,,1994-07-31,ООО «Препрег-Дубна»,,1999-02-18,2020-07-20,,,,,20.520678171668894,,0,,,
ФИО_97,0,Участник мероприятия,Мехатроника; ,Лаборант химического анализа 5 разряда,,2018-11-01,Ленинградская атомная электростанция,,1987-04-30,2005-01-17,,,,,1.6770396271554624,0.02129499796917597,0,29.41459643963358,,
ФИО_666,0,Участник мероприятия,Мехатроника; ,Специалист 1 категории,,2016-10-10,ОКБМ АФРИКАНТОВ ,,02.05.1993,2021-12-13,,,2015,,11.642027944534867,0.0,0,28.405464957077676,,
ФИО_166,1,Участник мероприятия,Программные решения для бизнеса; ,Инженер строительного контроля,,2014-06-10,"""АО """"Сибирский химический комбинат""""""",,,,,,,,0.0,0.0,0,43.55001826540012,,
ФИО_710,0,Участник мероприятия,Аналитический контроль; ,Заместитель начальника отдела,,2019-08-28,AKKUYU NÜKLEER ANONİM ŞİRKETİ,,1999-02-18,2010-03-01,,,,,1.527313563960604,0.07468844236264796,0,19.565873118038787,1.3001310474126273,1.5276037629589156
ФИО_37,0,Участник мероприятия,Информационная безопасность; ,главный специалист,,2012,АО «Инжиниринговая компания «АЭМ-технологии»,,1995-09-29,,,,,,0.0,,0,,,
ФИО_459,0,Участник мероприятия,Электромонтаж; ,Инженер по качеству,,янв.11,"АО ""Концерн Росэнергоатом"" филиал Нововоронежская АЭС",,2002-01-11,2020-08-19,,,,,23.58332371393561,0.007739915292403171,0,38.369139223648865,,
ФИО_612,0,Участник мероприятия,Охрана труда; ,Главный специалист,,2003-02-05,Технологический Институт Национальный Исследовательский Ядерный Университет МИФИ,,15.12.1998,2021-12-13,,,,,36.46490869844894,0.0746008996576725,0,33.24699010075362,,
ФИО_219,0,Участник мероприятия,Промышленная механика и монтаж; ,Сварщик,,1999-09-01,АО Инжиниринговая компания «АСЭ» (АО ИК «АСЭ»),,1986-08-30,,,,,,5.970658985902,0.0,0,35.64458658015578,1.322954249448063,
ФИО_133,0,Участник мероприятия,Управление жизненным циклом; ,Инженер 2 категории,,03.2013,Акционерное общество Чепецкий механический завод,,,,,,,,0.0,,0,,,
ФИО_483,0,Участник мероприятия,Вывод из эксплуатации объектов использования атомной энергии; ,Инженер-технолог,Инженер,08.2008,"Федеральное государственное унитарное предприятие ""Горно-химический комбинат",Инженер-конструктор,1961-06-30,2021-05-14,,,,,0.0,0.09158742621646798,0,20.832087735094184,,
ФИО_628,0,Участник мероприятия,Сварочные технологии; ,Инженер 1 категории,,2002-11-14,Обнинский институт ядерной физики НИЯУ МИФИ,,16.08.1983,,,,,,34.464556621563375,0.0837596321555932,0,33.08214356586264,,
ФИО_486,1,Участник мероприятия,Электроника; ,инженер-эколог,,дек.18,Цех сетей и подстанций,,,20.10.2017,,,,,54.160735440305,,0,,,
ФИО_241,0,Участник мероприятия,Геодезия; ,Студент,,,Служба главного технолога,,02.05.1993,2015-04-30,,,2005;2011,Приборостроение ,48.9034332329762,,0,22.082178464608596,,
ФИО_691,0,Участник мероприятия,Изготовление прототипов; ,Главный специалист,,ноя.07,Обособленное подразделение Томского филиала АО ГСПИ,,1997-12-21,,,,,,28.906149347256957,0.0,0,34.77754209899608,1.0,
ФИО_178,0,Участник мероприятия,Корпоративная защита от внутренних угроз информационной безопасности; ,Главный специалист,Инженер,2012-05-07,TİTAN2 IC İÇTAŞ İNŞAAT A.Ş.,,1979-12-01,,,,,,0.0,,0,,,
ФИО_43,0,Участник мероприятия,Работы на токарных универсальных станках; ,Ведущий специалист по технической защите информации,,02.11.2012,"""ФГУП """"Горно-химический комбинат""""""",,1988-09-06,,Высшее,,,,51.96954470482824,,0,29.452196273026463,,
ФИО_582,1,Участник мероприятия,Корпоративная защита от внутренних угроз информационной безопасности; ,Водитель,Специалист (рабочие специальности),2016-10-10,Ордена Трудового Красного Знамени ФГБОУ ВО «Московский технический университет связи и информатики»,Вывод из эксплуатации объектов использования атомной энергии,12.12.1986,2021-05-14,Среднее специальное ,,2003,экономист-менеджер,47.8202679398066,0.2970846454781617,1,20.453080403199944,1.4286199327436004,2.2208239539243717
ФИО_98,1,Участник мероприятия,Вывод из эксплуатации объектов использования атомной энергии; ,Плотник,,1993-06-01,"Акционерное общество ""Гринатом""",,,2021-07-20,,,,,0.0,,0,,,
ФИО_593,1,Участник мероприятия,Бетонные строительные работы; ,ведущий специалист,,2007-04-12,"""ПАО """"Машиностроительный завод""""""",,10.09.2000,2019-04-01,,,,,31.304050972743855,0.06505396238363315,0,37.411499582804296,,
ФИО_494,0,Участник мероприятия,Аналитический контроль; ,инженер-эколог,,1999-08-18,"""ФГУП """"Всероссийский научно-исследовательский институт автоматики им. Н.Л. Духова""""""",,,,,,,,15.35394390491865,,0,,,
ФИО_452,0,Участник мероприятия,Работы на токарных универсальных станках; ,Лаборант радиохимического анализа,,2010-03-18,АО Уральский электрохимический комбинат,,1999-11-02,2008-08-12,,,,,48.30168871268361,0.12512059304736375,0,36.42749838944262,,
ФИО_703,0,Участник мероприятия,Охрана труда; ,Инженер ведущий,,2017-02-01,Федеральное Государственное Унитарное Предприятие «Приборостроительный завод имени К.А.Володина»,,1999-02-18,2010-04-20,,,,,15.379002285312769,,0,,,
ФИО_36,0,Участник мероприятия,Машинное обучение и большие данные; ,Студент,Специалист (рабочие специальности),2006-08-01,Константин Попинов,Вывод из эксплуатации объектов использования атомной энергии,09.06.1997,,,,,,12.50526735494676,,0,,,
ФИО_383,0,Участник мероприятия,Аналитический контроль; ,,,2000-05-15,"АО ""Концерн Росэнергоатом"", филиал ""Курская атомная станция"", Управление капитального строительства Курской АЭС-2",,,,,,,,36.236383473257604,,0,,,
ФИО_619,1,Участник мероприятия,Управление качеством; ,Инженер по охране окружающей среды (эколог),,03.2013,Акционерное общество Атомтрубопроводмонтаж ,нет в предлагаемом списке,29.01.1993,2013-09-18,,,,,0.0,0.005133372263013185,0,37.84758159354369,,
ФИО_285,0,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,Инженер-конструктор 3 категории,,,"""АО """"Уральский электрохимический комбинат""""""",,,,,,,,0.0,,0,,,
ФИО_122,1,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,Мастер,Инженер,ноя.04,Федеральное государственное унитарное предприятие «производственное объединение «Маяк»,,31.10.1989,,,,,,33.71243518711956,0.10942316228070995,0,28.676457012337014,,
ФИО_659,0,Участник мероприятия,Неразрушающий контроль; ,Водитель автомобиля на спецперевозках.,,2004-02-01,"""Федеральное государственное унитарное предприятие """"Производственное объединение """"Маяк""""""",нет в предлагаемом списке,29.08.1992,2018-03-12,,,,,16.127799042391967,0.03027553180201837,0,28.390109722658124,,
ФИО_128,0,Участник мероприятия,Аналитический контроль; ,Инженер по организации эксплуатации и ремонту зданий и сооружен,,2006-03-10,"""АО """"Сибирский химический комбинат""""""",,1998-07-09,,,,,,28.90726435688582,,0,,,
ФИО_325,0,Участник мероприятия,Вывод из эксплуатации объектов использования атомной энергии; ,Водитель автобетоносмесителя,Инженер,03.2002,"ФГУП ""Горно-химический комбинат""",,1987-05-04,2021-05-14,,,,,0.5848913888813385,,0,,,
ФИО_123,0,Участник не в оценке,Вывод из эксплуатации объектов использования атомной энергии; ,Нет,,,"АО ""Гринатом""",,,,,,,,0.0,0.047910325308911386,0,25.137193314132283,,
ФИО_327,0,Участник мероприятия,Инженерное мышление. Каракури; ,Инженер II категории,,09.2013,"""Уральский филиал АО """"ЦПТИ""""""",,1987-07-23,,,,,,11.087405013738596,0.0,0,42.305016531386705,,
ФИО_134,0,Участник мероприятия,Сметное дело; ,Инженер-программист 2й кат.,Нет,27.07.2022,Акционерное общество опытное конструкторское бюро машиностроения им. И. И. Африкантова,,1961-06-30,2005-12-25,,,,,20.25919949514645,,0,,,
ФИО_568,0,Участник мероприятия,Инженер-конструктор; ,Электромонтер по ремонту и монтажу кабельных линий 4 разряда,Инженер,02.2013,Технологический Институт Национальный Исследовательский Ядерный Университет МИФИ,,25.11.1992,2016-04-13,,,,,0.0,,0,,,
ФИО_56,0,Участник мероприятия,Сварочные технологии; ,Инженер технолог,,май.12,"АО ""Концерн Росэнергоатом"" ""Ростовская атомная станция""",нет в предлагаемом списке,03.08.1992,2012-02-09,,,2022,,49.9579191830791,,0,,,
ФИО_261,0,Участник мероприятия,Инженерное проектирование; ,Инженер-технолог I категории,,06.2021,"""Акционерное общество """"Русатом автоматизированные системы управления""""""",,,2019-01-14,,,,,0.0,,0,,,
ФИО_501,1,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,Инженер по качеству,Инженер,2016-10-10,Технологический Институт Национальный Исследовательский Ядерный Университет МИФИ,Инженер-конструктор,1985-01-16,2021-05-14,,,,,0.0,,0,,,
ФИО_338,0,Участник мероприятия,Строительный контроль; ,Главный специалист,,2016-07-06,"Филиал АО ""КОНЦЕРН РОСЭНЕРГОАТОМ""""РОСТОВСКАЯ АТОМНАЯ СТАНЦИЯ""",,2022-07-20,2007-09-29,,,,Техносферная безопасность,20.64098592420222,,0,,,
ФИО_591,1,Участник мероприятия,Сварочные технологии; ,Инженер по качеству,,2021-02-02,АО «АТОМПРОЕКТ»,,1996-11-28,,,,,,32.97553403460874,,0,,,
